3	196	1
3	197	1
3	198	1
3	199	1
3	200	1
3	201	1
3	202	0
3	203	0
3	204	0
3	205	1
3	206	1
3	207	1
3	208	1
3	209	1
3	210	1
3	211	0
3	212	0
3	213	0
3	214	0
3	215	0
3	216	0
3	217	0
3	218	0
3	219	0
3	220	0
3	221	0
3	222	0
3	223	0
3	224	0
3	225	0
3	226	0
3	227	0
3	228	0
3	229	0
3	230	0
3	231	0
3	232	0
3	233	0
3	234	1
3	235	0
3	236	0
3	237	0
3	238	0
3	239	0
3	240	0
3	241	0
3	242	0
3	243	0
3	244	0
3	245	0
3	246	1
3	247	1
3	248	1
3	249	1
3	250	1
3	251	1
3	252	1
3	253	1
3	254	0
3	255	0
3	256	0
3	257	1
3	258	1
3	259	1
3	260	1
3	261	1
3	262	1
3	263	1
3	264	0
3	265	0
3	266	0
3	267	0
3	268	0
3	269	0
3	270	0
3	271	0
3	272	0
3	273	0
3	274	0
3	275	0
3	276	0
3	277	1
3	278	1
3	279	1
3	280	0
3	281	0
3	282	1
3	283	1
3	284	1
3	285	1
3	286	1
3	287	1
3	288	1
3	289	1
3	290	1
3	291	1
3	292	1
3	293	1
3	294	1
3	295	0
3	296	0
3	297	0
3	298	1
3	299	1
3	300	1
3	301	1
3	302	1
3	303	1
3	304	1
3	305	1
3	306	0
3	307	0
3	308	0
3	309	0
3	310	0
3	311	1
3	312	1
3	313	1
3	314	1
3	315	1
3	316	1
3	317	1
3	318	1
3	319	1
3	320	1
3	321	0
3	322	0
3	323	0
3	324	0
3	325	0
3	326	0
3	327	1
3	328	1
3	329	0
3	330	0
3	331	1
3	332	1
3	333	0
3	334	0
3	335	0
3	336	0
3	337	0
3	338	0
3	339	0
3	340	1
3	341	1
3	342	1
3	343	1
3	344	1
3	345	1
3	346	1
3	347	1
3	348	0
3	349	0
3	350	0
3	351	0
3	352	0
3	353	0
3	354	1
3	355	1
3	356	1
3	357	1
3	358	1
3	359	1
3	360	1
3	361	1
3	362	1
3	363	1
3	364	1
3	365	1
3	366	1
3	367	1
3	368	1
3	369	1
3	370	1
3	371	1
3	372	1
3	373	1
3	374	1
3	375	1
3	376	1
3	377	0
3	378	0
3	379	1
3	380	1
3	381	1
3	382	0
3	383	0
3	384	0
3	385	1
3	386	1
3	387	1
3	388	1
3	389	1
3	390	1
3	391	1
3	392	1
3	393	0
3	394	1
3	395	1
3	396	1
3	397	1
3	398	1
3	399	1
3	400	1
3	401	1
3	402	0
3	403	1
3	404	1
3	405	1
3	406	1
3	407	1
3	408	1
3	409	1
3	410	1
3	411	1
3	412	1
3	413	1
3	414	1
3	415	1
3	416	1
3	417	1
3	418	1
3	419	1
3	420	1
3	421	1
3	422	1
3	423	1
3	424	1
3	425	1
3	426	1
3	427	1
3	428	1
3	429	1
3	430	0
3	431	0
3	432	0
3	433	0
3	434	1
3	435	1
3	436	1
3	437	1
3	438	1
3	439	1
3	440	1
3	441	1
3	442	1
3	443	0
3	444	0
3	445	0
3	446	0
3	447	0
3	448	0
3	449	1
3	450	1
3	451	1
3	452	1
3	453	1
3	454	1
3	455	1
3	456	1
3	457	1
3	458	1
3	459	1
3	460	1
3	461	1
3	462	1
3	463	1
3	464	1
3	465	1
3	466	1
3	467	1
3	468	1
3	469	1
3	470	1
3	471	1
3	472	1
3	473	1
3	474	1
3	475	1
3	476	1
3	477	1
3	478	1
3	479	1
3	480	1
3	481	1
3	482	1
3	483	1
3	484	1
3	485	1
3	486	1
3	487	1
3	488	1
3	489	1
3	490	1
3	491	0
3	492	0
3	493	1
3	494	1
3	495	0
3	496	0
3	497	0
3	498	0
3	499	0
3	500	0
3	501	0
3	502	0
3	503	1
3	504	0
3	505	0
3	506	0
3	507	0
3	508	0
3	509	0
3	510	0
3	511	0
3	512	0
3	513	0
3	514	0
3	515	0
3	516	1
3	517	0
3	518	0
3	519	1
3	520	1
3	521	1
3	522	1
3	523	1
3	524	1
3	525	1
3	526	1
3	527	1
3	528	1
3	529	1
3	530	1
3	531	1
3	532	1
3	533	1
3	534	1
3	535	1
3	536	1
3	537	1
3	538	1
3	539	1
3	540	1
3	541	1
3	542	1
3	543	1
3	544	1
3	545	1
3	546	1
3	547	0
3	548	0
3	549	0
3	550	0
3	551	0
3	552	0
3	553	1
3	554	1
3	555	1
3	556	1
3	557	0
3	558	0
3	559	0
3	560	0
3	561	0
3	562	0
3	563	0
3	564	1
3	565	1
3	566	1
3	567	1
3	568	1
3	569	1
3	570	1
3	571	1
3	572	1
3	573	1
3	574	1
3	575	1
3	576	1
3	577	1
3	578	1
3	579	1
3	580	1
3	581	1
3	582	1
3	583	0
3	584	0
3	585	0
3	586	0
3	587	0
3	588	0
3	589	1
3	590	0
3	591	0
3	592	0
3	593	0
3	594	0
3	595	0
3	596	0
3	597	1
3	598	0
3	599	0
3	600	1
3	601	1
3	602	1
3	603	0
3	604	0
3	605	0
3	606	0
3	607	0
3	608	0
3	609	0
3	610	0
3	611	0
3	612	0
3	613	0
3	614	0
3	615	1
3	616	1
3	617	1
3	618	1
3	619	1
3	620	1
3	621	1
3	622	1
3	623	1
3	624	1
3	625	1
3	626	1
3	627	1
3	628	1
3	629	1
3	630	1
3	631	1
3	632	1
3	633	1
3	634	1
3	635	1
3	636	1
3	637	1
3	638	1
3	639	1
3	640	1
3	641	1
3	642	1
3	643	1
3	644	1
3	645	1
3	646	1
3	647	1
3	648	1
3	649	1
3	650	1
3	651	1
3	652	1
3	653	1
3	654	0
3	655	0
3	656	0
3	657	0
3	658	0
3	659	0
3	660	0
3	661	0
3	662	0
3	663	0
3	664	0
3	665	0
3	666	0
3	667	0
3	668	1
3	669	1
3	670	0
3	671	0
3	672	0
3	673	0
3	674	0
3	675	0
3	676	1
3	677	1
3	678	1
3	679	1
3	680	1
3	681	1
3	682	1
3	683	1
3	684	1
3	685	1
3	686	1
3	687	1
3	688	1
3	689	1
3	690	1
3	691	1
3	692	1
3	693	1
3	694	1
3	695	1
3	696	1
3	697	1
3	698	1
3	699	1
3	700	0
3	701	0
3	702	1
3	703	1
3	704	1
3	705	1
3	706	1
3	707	1
3	708	1
3	709	1
3	710	1
3	711	1
3	712	1
3	713	1
3	714	1
3	715	1
3	716	1
3	717	1
3	718	1
3	719	1
3	720	1
3	721	1
3	722	0
3	723	0
3	724	0
3	725	0
3	726	0
3	727	1
3	728	1
3	729	1
3	730	1
3	731	1
3	732	1
3	733	1
3	734	1
3	735	1
3	736	1
3	737	1
3	738	1
3	739	1
3	740	1
3	741	1
3	742	1
3	743	1
3	744	1
3	745	1
3	746	1
3	747	1
3	748	1
3	749	1
3	750	1
3	751	1
3	752	1
3	753	0
3	754	0
3	755	0
3	756	0
3	757	0
3	758	0
3	759	0
3	760	0
3	761	0
3	762	0
3	763	0
3	764	0
3	765	0
3	766	0
3	767	0
3	768	0
3	769	0
3	770	0
3	771	0
3	772	1
3	773	1
3	774	1
3	775	1
3	776	0
3	777	0
3	778	0
3	779	0
3	780	0
3	781	0
3	782	0
3	783	0
3	784	0
3	785	0
3	786	0
3	787	0
3	788	0
3	789	0
3	790	0
3	791	0
3	792	0
3	793	0
3	794	0
3	795	0
3	796	0
3	797	0
3	798	0
3	799	0
3	800	0
3	801	0
3	802	0
3	803	0
3	804	0
3	805	0
3	806	0
3	807	0
3	808	0
3	809	0
3	810	0
3	811	1
3	812	1
3	813	1
3	814	0
3	815	0
3	816	0
3	817	0
3	818	1
3	819	0
3	820	0
3	821	0
3	822	0
3	823	0
3	824	0
3	825	0
3	826	0
3	827	0
3	828	0
3	829	0
3	830	0
3	831	0
3	832	0
3	833	0
3	834	0
3	835	0
3	836	0
3	837	0
3	838	0
3	839	0
3	840	0
3	841	0
3	842	0
3	843	1
3	844	1
3	845	1
3	846	1
3	847	1
3	848	1
3	849	1
3	850	1
3	851	1
3	852	1
3	853	0
3	854	0
3	855	0
3	856	0
3	857	0
3	858	0
3	859	0
3	860	0
3	861	0
3	862	0
3	863	0
3	864	0
3	865	0
3	866	0
3	867	0
3	868	0
3	869	0
3	870	1
3	871	1
3	872	0
3	873	0
3	874	0
3	875	0
3	876	0
3	877	0
3	878	1
3	879	1
3	880	1
3	881	1
3	882	1
3	883	1
3	884	1
3	885	1
3	886	1
3	887	1
3	888	1
3	889	1
3	890	1
3	891	1
3	892	1
3	893	1
3	894	1
3	895	1
3	896	1
3	897	1
3	898	1
3	899	1
3	900	1
3	901	1
3	902	1
3	903	1
3	904	1
3	905	1
3	906	0
3	907	0
3	908	0
3	909	0
3	910	0
3	911	0
3	912	0
3	913	0
3	914	1
3	915	1
3	916	1
3	917	1
3	918	1
3	919	1
3	920	1
3	921	1
3	922	1
3	923	1
3	924	0
3	925	1
3	926	0
3	927	0
3	928	0
3	929	0
3	930	0
3	931	0
3	932	0
3	933	0
3	934	0
3	935	0
3	936	0
3	937	0
3	938	0
3	939	0
3	940	0
3	941	0
3	942	0
3	943	0
3	944	0
3	945	0
3	946	0
3	947	0
3	948	0
3	949	0
3	950	0
3	951	1
3	952	0
3	953	0
3	954	0
3	955	1
3	956	1
3	957	1
3	958	0
3	959	0
3	960	0
3	961	0
3	962	0
3	963	0
3	964	0
3	965	0
3	966	0
3	967	0
3	968	0
3	969	0
3	970	0
3	971	0
3	972	1
3	973	1
3	974	1
3	975	0
3	976	1
3	977	1
3	978	1
3	979	1
3	980	1
3	981	1
3	982	1
3	983	1
3	984	1
3	985	1
3	986	1
3	987	1
3	988	1
3	989	1
3	990	1
3	991	1
3	992	1
3	993	1
3	994	1
3	995	1
3	996	1
3	997	1
3	998	1
3	999	1
3	1000	1
3	1001	1
3	1002	1
3	1003	1
3	1004	1
3	1005	1
3	1006	1
3	1007	1
3	1008	1
3	1009	1
3	1010	1
3	1011	1
3	1012	1
3	1013	1
3	1014	1
3	1015	1
3	1016	1
3	1017	1
3	1018	1
3	1019	1
3	1020	1
3	1021	1
3	1022	1
3	1023	1
3	1024	1
3	1025	1
3	1026	1
3	1027	1
3	1028	1
3	1029	1
3	1030	1
3	1031	1
3	1032	1
3	1033	1
3	1034	1
3	1035	1
3	1036	1
3	1037	1
3	1038	1
3	1039	1
3	1040	1
3	1041	1
3	1042	1
3	1043	1
3	1044	1
3	1045	1
3	1046	0
3	1047	0
3	1048	0
3	1049	0
3	1050	0
3	1051	0
3	1052	0
3	1053	0
3	1054	0
3	1055	0
3	1056	1
3	1057	1
3	1058	1
3	1059	1
3	1060	0
3	1061	0
3	1062	0
3	1063	0
3	1064	0
3	1065	0
3	1066	0
3	1067	0
3	1068	0
3	1069	0
3	1070	0
3	1071	0
3	1072	0
3	1073	0
3	1074	1
3	1075	1
3	1076	1
3	1077	1
3	1078	1
3	1079	1
3	1080	1
3	1081	1
3	1082	1
3	1083	1
3	1084	1
3	1085	0
3	1086	0
3	1087	0
3	1088	0
3	1089	0
3	1090	0
3	1091	0
3	1092	0
3	1093	1
3	1094	1
3	1095	1
3	1096	1
3	1097	1
3	1098	1
3	1099	1
3	1100	1
3	1101	1
3	1102	1
3	1103	0
3	1104	0
3	1105	0
3	1106	1
3	1107	1
3	1108	1
3	1109	1
3	1110	1
3	1111	1
3	1112	1
3	1113	1
3	1114	1
3	1115	1
3	1116	1
3	1117	1
3	1118	1
3	1119	1
3	1120	1
3	1121	1
3	1122	1
3	1123	1
3	1124	1
3	1125	1
3	1126	1
3	1127	1
3	1128	1
3	1129	1
3	1130	1
3	1131	1
3	1132	1
3	1133	1
3	1134	1
3	1135	1
3	1136	1
3	1137	1
3	1138	1
3	1139	1
3	1140	1
3	1141	1
3	1142	1
3	1143	1
3	1144	1
3	1145	1
3	1146	1
3	1147	1
3	1148	1
3	1149	1
3	1150	1
3	1151	1
3	1152	1
3	1153	1
3	1154	1
3	1155	1
3	1156	1
3	1157	1
3	1158	1
3	1159	1
3	1160	1
3	1161	1
3	1162	1
3	1163	1
3	1164	1
3	1165	1
3	1166	1
3	1167	1
3	1168	0
3	1169	1
3	1170	1
3	1171	1
3	1172	1
3	1173	1
3	1174	1
3	1175	1
3	1176	1
3	1177	1
3	1178	1
3	1179	1
3	1180	1
3	1181	1
3	1182	1
3	1183	1
3	1184	1
3	1185	1
3	1186	1
3	1187	1
3	1188	1
3	1189	1
3	1190	1
3	1191	1
3	1192	0
3	1193	1
3	1194	1
3	1195	1
3	1196	1
3	1197	1
3	1198	1
3	1199	1
3	1200	1
3	1201	1
3	1202	1
3	1203	1
3	1204	1
3	1205	1
3	1206	1
3	1207	1
3	1208	1
3	1209	1
3	1210	1
3	1211	1
3	1212	1
3	1213	1
3	1214	1
3	1215	1
3	1216	1
3	1217	1
3	1218	1
3	1219	1
3	1220	1
3	1221	1
3	1222	1
3	1223	1
3	1224	1
3	1225	1
3	1226	1
3	1227	1
3	1228	1
3	1229	1
3	1230	1
3	1231	1
3	1232	1
3	1233	1
3	1234	1
3	1235	1
3	1236	1
3	1237	1
3	1238	1
3	1239	1
3	1240	1
3	1241	1
3	1242	1
3	1243	1
3	1244	1
3	1245	1
3	1246	1
3	1247	1
3	1248	1
3	1249	1
3	1250	1
3	1251	1
3	1252	1
3	1253	1
3	1254	1
3	1255	1
3	1256	1
3	1257	1
3	1258	1
3	1259	1
3	1260	1
3	1261	1
3	1262	1
3	1263	1
3	1264	1
3	1265	1
3	1266	1
3	1267	1
3	1268	1
3	1269	1
3	1270	1
3	1271	1
3	1272	1
